InstitutionName,DegreeInstitutionName,TaxonomyLevel,TaxonomyValue,TotalFaculty,FemaleFaculty,MaleFaculty
University of Massachusetts Amherst,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of South Carolina,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",5,4,1
University of South Florida,University of South Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
Colorado State University,University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"Pennsylvania State University, The",University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,1
Purdue University,University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of California, San Francisco",University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Southern California,University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",100,64,21
Louisiana State University,"University of Southern Mississippi, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Arkansas,"University of Tennessee Health Science Center, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Florida Atlantic University,"University of Tennessee, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Cincinnati, The","University of Tennessee, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,2,1
University of Kentucky,"University of Tennessee, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Wisconsin - Milwaukee,"University of Tennessee, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
"University of Texas Health Science Center at Houston, The","University of Texas Health Science Center at Houston, The",Field,"Exercise Science, Kinesiology, Rehab, Health",9,7,2
"University of Texas Medical Branch, The","University of Texas Medical Branch, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
Auburn University,"University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
Teachers College Columbia University,"University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",2,1,1
University of Michigan,"University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
"University of Texas Health Science Center at Houston, The","University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",4,3,1
"University of Texas at Austin, The","University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",5,2,2
"University of Texas at San Antonio, The","University of Texas at Austin, The",Field,"Exercise Science, Kinesiology, Rehab, Health",3,1,2
